order_id,customer_id,region,category,order_date,price,quantity,discount,revenue
885,1641,East,Furniture,2025-06-04,131.39,7,15,433.65
886,1357,SOUTH,Electronics,2025-06-05,100.29,8,0,453.06
887,1152,,electronics,2025-06-06,132.31,3,5,336.37
888,1804,West,electronics,2025-06-07,88.98,4,10,700.72
889,1963,West,Electronics,2025-06-08,139.02,12,15,577.21
890,1153, north ,Electronics,2025-06-09,161.84,4,5,516.59
891,1768,East, Furn. ,2025-06-10,88.4,1,10,417.93
892,1834,West, Furn. ,2025-06-11,87.0,14,15,476.84
893,1879,South,Office Supplies,2025-06-12,,11,0,681.75
894,1084,SOUTH, Furn. ,2025-06-13,141.35,12,,798.36
895,1963,West, Furn. ,2025-06-14,137.51,11,15,528.28
896,1042, north ,Office Supplies,2025-06-15,118.66,3,10,548.1
897,1680,SOUTH, Furn. ,2025-06-16,138.51,5,0,884.03
898,1714,West,Electronics,2025-06-17,47.56,9,,750.77
899,1712,West,Furniture,2025-06-18,188.77,8,0,802.37
900,1897, north ,electronics,2025-06-19,147.57,5,5,808.91
901,1523,, Furn. ,2025-06-20,122.63,9,0,721.44
902,1320,South,Furniture,2025-06-21,101.08,2,,487.88
903,1714,West,Furniture,2025-06-22,,13,0,91.1
904,1794,South,electronics,2025-06-23,127.06,3,5,246.79
905,1342,,Electronics,2025-06-24,,12,5,409.12
906,1663,SOUTH,Electronics,2025-06-25,164.0,11,5,699.2
907,1337,South,electronics,2025-06-26,165.9,11,0,511.88
908,1437,South,Office Supplies,2025-06-27,79.1,6,15,605.94
909,1507,West,electronics,2025-06-28,90.8,3,0,363.51
910,1052,,Office Supplies,2025-06-29,102.64,14,,609.69
911,1260,West,electronics,2025-06-30,114.57,8,5,562.02
912,1357,North, Furn. ,2025-07-01,126.47,14,10,855.95
913,1749,West,Furniture,2025-07-02,111.58,2,0,283.52
914,1712,North, Furn. ,2025-07-03,76.62,1,5,589.11
915,1234, north ,electronics,2025-07-04,120.21,6,0,959.6
916,1737,SOUTH, Furn. ,2025-07-05,131.94,6,5,445.97
917,1256,North,electronics,2025-07-06,118.12,10,0,427.3
918,1210, north ,Furniture,2025-07-07,52.65,14,10,499.45
919,1700, north ,Office Supplies,2025-07-08,64.64,8,10,208.93
920,1196, north ,electronics,2025-07-09,135.19,3,5,629.5
921,1873,West,electronics,2025-07-10,116.64,7,10,378.06
922,1938,South, Furn. ,2025-07-11,112.7,6,10,547.24
923,1838,SOUTH,electronics,2025-07-12,99.53,9,10,608.01
924,1689,North,electronics,2025-07-13,125.85,3,10,620.31
925,1334,North, Furn. ,2025-07-14,,4,5,611.71
926,1714,SOUTH, Furn. ,2025-07-15,80.32,11,10,589.15
927,1080,South, Furn. ,2025-07-16,60.31,14,0,133.5
928,1262,West,Electronics,2025-07-17,91.61,7,10,1043.07
929,1825,SOUTH, Furn. ,2025-07-18,148.25,11,10,607.37
930,1797,East,Electronics,2025-07-19,133.79,2,10,387.5
931,1253,SOUTH,Furniture,2025-07-20,103.7,14,5,74.68
932,1566,South,Furniture,2025-07-21,151.65,1,10,124.03
933,1915,South, Furn. ,2025-07-22,85.25,8,15,195.84
934,1026,North, Furn. ,2025-07-23,101.36,1,0,276.67
935,1111,, Furn. ,2025-07-24,66.04,11,10,681.38
936,1137, north ,electronics,2025-07-25,76.93,3,5,405.1
937,1245,West,electronics,2025-07-26,94.19,6,10,616.62
938,1764,East,Electronics,2025-07-27,143.3,13,,326.3
939,1896, north ,Office Supplies,2025-07-28,96.09,6,0,496.94
940,1814,North,electronics,2025-07-29,135.84,13,,752.07
941,1127,South,Office Supplies,2025-07-30,152.43,6,0,498.26
942,1311,West,Office Supplies,2025-07-31,92.03,12,15,465.64
943,1700,East,Office Supplies,2025-08-01,111.44,13,0,440.66
944,1888,East,Office Supplies,2025-08-02,78.22,11,15,549.43
945,1289,North, Furn. ,2025-08-03,130.19,9,15,943.15
946,1142,South,electronics,2025-08-04,140.04,11,0,581.63
947,1242,South,Furniture,2025-08-05,112.13,7,0,527.73
948,1765,, Furn. ,2025-08-06,121.63,7,5,76.5
949,1311,, Furn. ,2025-08-07,107.07,12,0,561.47
950,1638,East,electronics,2025-08-08,68.24,3,0,404.3
951,1731,SOUTH,electronics,2025-08-09,127.1,9,10,926.23
952,1381,West, Furn. ,2025-08-10,123.38,1,10,416.27
953,1409,North,Office Supplies,2025-08-11,56.49,4,,415.55
954,1572,West,electronics,2025-08-12,122.91,10,0,820.89
955,1744,West,Furniture,2025-08-13,83.82,14,10,994.23
956,1682,SOUTH,Furniture,2025-08-14,106.57,4,10,647.12
957,1540,West,electronics,2025-08-15,146.12,5,0,489.89
958,1587, north ,Furniture,2025-08-16,131.8,8,15,452.43
959,1330,North,Furniture,2025-08-17,61.42,11,15,896.92
960,1755,, Furn. ,2025-08-18,168.84,10,15,571.55
961,1769,East,Electronics,2025-08-19,144.86,14,,670.42
962,1988,,Electronics,2025-08-20,102.36,10,10,457.62
963,1225, north , Furn. ,2025-08-21,140.46,2,15,672.58
964,1264, north ,Office Supplies,2025-08-22,,5,15,481.52
965,1591,North, Furn. ,2025-08-23,158.5,12,10,612.15
966,1426,East,Electronics,2025-08-24,139.31,5,0,392.46
967,1608,North,Office Supplies,2025-08-25,88.96,2,15,695.65
968,1813,West,Furniture,2025-08-26,119.52,3,15,590.83
969,1799,SOUTH,Office Supplies,2025-08-27,92.52,7,15,467.45
970,1555,North, Furn. ,2025-08-28,62.15,14,,334.16
971,1421,West, Furn. ,2025-08-29,167.94,5,5,859.22
972,1261,South,electronics,2025-08-30,135.41,13,5,501.61
973,1866, north ,Office Supplies,2025-08-31,96.16,6,0,213.46
974,1214,South,Electronics,2025-09-01,,11,5,21.85
975,1332,North,electronics,2025-09-02,68.38,6,5,-42.58
976,1815,West,electronics,2025-09-03,158.15,3,15,445.61
977,1075,West,Furniture,2025-09-04,90.52,11,0,283.54
978,2000, north ,electronics,2025-09-05,104.69,7,0,407.68
979,1563,West,Electronics,2025-09-06,87.73,10,15,587.25
980,1756,East,Furniture,2025-09-07,155.96,4,10,548.1
981,1667, north ,Furniture,2025-09-08,168.66,4,15,698.61
982,1184,North,electronics,2025-09-09,105.94,11,10,590.33
983,1533,North,electronics,2025-09-10,127.57,4,15,283.91
984,1773,South,Office Supplies,2025-09-11,,7,5,650.46
985,1798,South,Electronics,2025-09-12,132.77,4,10,780.25
986,1306,SOUTH,Electronics,2025-09-13,117.55,10,,113.76
987,1448,SOUTH,Office Supplies,2025-09-14,127.44,14,15,486.49
988,1036, north ,Furniture,2025-09-15,169.68,14,5,339.11
989,1294,North,Office Supplies,2025-09-16,111.28,6,15,282.13
990,1427,West,Electronics,2025-09-17,,13,0,507.29
991,1398,,Electronics,2025-09-18,117.04,14,0,617.95
992,1332,West, Furn. ,2025-09-19,101.53,1,5,563.07
993,1986, north ,Electronics,2025-09-20,106.13,2,5,570.19
994,1880,East,Electronics,2025-09-21,40.85,6,5,699.3
995,1785,South,Furniture,2025-09-22,119.52,6,15,427.85
996,1042,SOUTH,Office Supplies,2025-09-23,79.51,12,15,633.92
997,1554,North,Electronics,2025-09-24,110.08,8,15,579.42
998,1037,South,Furniture,2025-09-25,,14,0,551.3
999,1353,East,Furniture,2025-09-26,72.08,11,5,449.08
1000,1477, north ,Electronics,2025-09-27,65.21,14,10,156.75
1001,1000,SOUTH, Furn. ,2025-09-28,81.13,13,10,442.86
1002,1020,,Furniture,2025-09-29,218.11,8,5,779.1
1003,1833,North,Office Supplies,2025-09-30,87.78,11,15,449.99
1004,1019,South, Furn. ,2025-10-01,103.71,14,10,684.83
1005,1468,West,Furniture,2025-10-02,77.25,14,0,334.95
1006,1327,North,Furniture,2025-10-03,133.87,10,0,435.64
1007,1016,SOUTH,Furniture,2025-10-04,137.57,14,0,752.38
1008,1454,South,Office Supplies,2025-10-05,136.59,2,0,361.27
1009,1958,East,Furniture,2025-10-06,161.24,5,15,215.01
1010,1434,North, Furn. ,2025-10-07,147.1,3,15,638.22
1011,1798, north ,Furniture,2025-10-08,133.09,8,5,413.93
1012,1358,West,Office Supplies,2025-10-09,132.63,11,0,630.13
1013,1690,North,Electronics,2025-10-10,132.58,10,0,489.75
1014,1431, north , Furn. ,2025-10-11,108.47,6,5,451.39
1015,1697,, Furn. ,2025-10-12,114.46,12,5,243.8
1016,1168,South, Furn. ,2025-10-13,129.48,7,5,472.95
1017,1805,West,electronics,2025-10-14,127.18,7,0,846.38
1018,1685,SOUTH,electronics,2025-10-15,103.33,12,10,-97.24
1019,1167,West, Furn. ,2025-10-16,88.89,14,,561.43
1020,1449,South,electronics,2025-10-17,151.78,6,,641.28
1021,1641,North, Furn. ,2025-10-18,114.62,2,15,679.15
1022,1619,West,Electronics,2025-10-19,113.63,3,15,682.64
1023,1988,South, Furn. ,2025-10-20,129.14,8,15,684.65
1024,1706,East,Electronics,2025-10-21,109.96,12,5,492.99
1025,1315,SOUTH,Office Supplies,2025-10-22,74.84,7,,443.41
1026,1915, north ,Furniture,2025-10-23,103.57,4,10,937.54
1027,1814,West,Electronics,2025-10-24,145.15,7,5,796.57
1028,1911,,Electronics,2025-10-25,110.1,6,,357.08
1029,1872,East,Furniture,2025-10-26,122.27,8,10,579.8
1030,1616,,Furniture,2025-10-27,146.2,4,15,229.03
1031,1868, north , Furn. ,2025-10-28,103.61,5,5,518.73
1032,1651,,Furniture,2025-10-29,165.07,4,,423.1
1033,1009,West,Furniture,2025-10-30,62.15,4,5,204.2
1034,1474,East,Electronics,2025-10-31,90.74,4,0,459.86
1035,1252,South, Furn. ,2025-11-01,94.37,4,0,547.65
1036,1185,,Furniture,2025-11-02,104.32,3,15,528.61
1037,1768,North,Electronics,2025-11-03,125.35,7,0,497.05
1038,1331,North,Electronics,2025-11-04,150.72,11,5,777.61
1039,1528,North,Furniture,2025-11-05,,9,10,489.05
1040,1707,,Electronics,2025-11-06,110.96,2,15,323.85
1041,1048,East,Office Supplies,2025-11-07,178.28,14,5,289.1
1042,1221,South,Furniture,2025-11-08,94.95,1,15,418.43
1043,1587,North,Office Supplies,2025-11-09,109.76,4,0,609.89
1044,1006,South,Furniture,2025-11-10,130.15,10,10,246.8
1045,1050,North,Electronics,2025-11-11,101.72,12,0,601.04
1046,1033, north , Furn. ,2025-11-12,133.0,4,15,316.82
1047,1694,East,electronics,2025-11-13,,8,0,634.96
1048,1484, north ,Electronics,2025-11-14,169.77,12,10,477.08
1049,1886,,electronics,2025-11-15,138.53,11,15,386.04
1050,1228,,electronics,2025-11-16,133.94,13,,569.74
1051,1960,SOUTH,Office Supplies,2025-11-17,122.03,4,10,678.44
1052,1307,SOUTH,Office Supplies,2025-11-18,78.21,10,,355.52
1053,1471,SOUTH, Furn. ,2025-11-19,111.54,13,0,392.16
1054,1661,SOUTH, Furn. ,2025-11-20,125.53,8,,650.72
1055,1032,East,electronics,2025-11-21,46.18,1,10,349.89
1056,1638,North,Electronics,2025-11-22,117.71,9,5,501.01
1057,1382,North,electronics,2025-11-23,103.4,10,15,618.27
1058,1150, north ,Electronics,2025-11-24,112.43,6,0,459.13
1059,1474,East,electronics,2025-11-25,156.28,6,0,358.56
1060,1958,North, Furn. ,2025-11-26,139.0,14,0,740.14
1061,1771,South,Office Supplies,2025-11-27,67.16,3,10,224.45
1062,1786,South,Electronics,2025-11-28,101.84,2,5,87.18
1063,1720,East,Furniture,2025-11-29,90.27,13,0,404.1
1064,1678,East,Office Supplies,2025-11-30,46.8,12,10,394.75
1065,1161,South,Office Supplies,2025-12-01,47.81,8,5,325.21
1066,1896,East,Office Supplies,2025-12-02,77.01,2,0,733.87
1067,1972,SOUTH, Furn. ,2025-12-03,49.63,7,0,534.87
1068,1678,South,Office Supplies,2025-12-04,98.3,5,15,291.1
1069,1393,South, Furn. ,2025-12-05,81.91,11,15,400.57
1070,1669,East,Office Supplies,2025-12-06,,3,0,936.63
1071,1759,,Office Supplies,2025-12-07,117.96,5,15,588.65
1072,1568,East,Electronics,2025-12-08,133.48,13,5,691.56
1073,1071,West,Electronics,2025-12-09,122.42,6,15,104.89
1074,1686,West,Office Supplies,2025-12-10,,14,0,384.41
1075,1618,East, Furn. ,2025-12-11,104.64,4,10,339.81
1076,1248,,Office Supplies,2025-12-12,111.27,5,15,560.89
1077,1697,North,Furniture,2025-12-13,157.16,7,5,261.75
1078,1334, north ,Furniture,2025-12-14,107.55,1,10,678.51
1079,1192,North,Office Supplies,2025-12-15,67.03,9,15,387.18
1080,1574,East, Furn. ,2025-12-16,142.73,12,0,478.02
1081,1733,East,Furniture,2025-12-17,167.85,9,5,793.36
1082,1346,,Electronics,2025-12-18,183.96,6,5,121.23
1083,1063,North,electronics,2025-12-19,118.94,6,0,366.54
1084,1070,, Furn. ,2025-12-20,100.86,4,10,441.24
1085,1538,SOUTH,electronics,2025-12-21,83.87,3,10,581.85
1086,1417,North,Furniture,2025-12-22,105.47,14,0,484.39
1087,1431, north ,Electronics,2025-12-23,168.67,13,10,581.14
1088,1975,North, Furn. ,2025-12-24,112.74,4,10,326.96
1089,1355,North,Office Supplies,2025-12-25,135.37,3,10,55.76
1090,1917,East,electronics,2025-12-26,108.45,7,0,702.56
1091,1630,SOUTH,electronics,2025-12-27,107.97,7,10,624.61
1092,1771,SOUTH,Office Supplies,2025-12-28,135.01,4,5,573.02
1093,1698,SOUTH, Furn. ,2025-12-29,122.65,13,5,649.44
1094,1093,SOUTH,Office Supplies,2025-12-30,139.44,8,15,221.19
1095,1064,,Office Supplies,2025-12-31,85.02,5,,703.81
1096,1703,North, Furn. ,2026-01-01,93.4,4,5,487.65
1097,1876,North,Furniture,2026-01-02,189.29,4,15,404.85
1098,1435,South, Furn. ,2026-01-03,153.97,3,15,302.9
1099,1596, north ,Office Supplies,2026-01-04,96.48,14,15,505.68
1100,1788, north ,Office Supplies,2026-01-05,108.93,1,5,871.63
1101,1189,West, Furn. ,2026-01-06,77.56,5,5,520.3
1102,1555,SOUTH,electronics,2026-01-07,143.35,6,0,542.03
1103,1708,West, Furn. ,2026-01-08,38.05,9,0,580.3
1104,1956,North,electronics,2026-01-09,,10,10,472.4
1105,1753,South,Furniture,2026-01-10,,10,0,625.72
1106,1675, north ,electronics,2026-01-11,69.29,9,0,743.46
1107,1855,South,electronics,2026-01-12,67.87,2,0,689.97
1108,1718,North,electronics,2026-01-13,108.51,3,5,543.98
1109,1699,West,Electronics,2026-01-14,105.55,7,10,509.59
1110,1505,East,Electronics,2026-01-15,73.48,2,5,499.25
1111,1298,West,electronics,2026-01-16,85.78,11,15,815.94
1112,1619,West,Electronics,2026-01-17,102.3,9,5,403.62
1113,1771,East,electronics,2026-01-18,181.56,13,5,717.54
1114,1191,West,electronics,2026-01-19,39.42,3,15,340.59
1115,1495, north ,Office Supplies,2026-01-20,161.07,6,0,697.99
1116,1767,East,electronics,2026-01-21,156.44,13,5,636.49
1117,1424,West,Office Supplies,2026-01-22,144.2,14,5,677.67
1118,1723,West,electronics,2026-01-23,91.59,6,15,631.05
1119,1805,East, Furn. ,2026-01-24,119.69,5,10,156.49
1120,1092,, Furn. ,2026-01-25,123.42,3,5,570.03
1121,1455,South, Furn. ,2026-01-26,,4,10,433.66
1122,1456,SOUTH,Office Supplies,2026-01-27,100.62,9,0,206.29
1123,1829,West,Furniture,2026-01-28,83.21,2,5,622.97
1124,1917,West,Electronics,2026-01-29,170.17,13,,521.67
1125,1543,,Furniture,2026-01-30,78.31,3,,339.49
1126,1649,East,Office Supplies,2026-01-31,148.04,9,0,458.3
1127,1035,North,Electronics,2026-02-01,,3,5,182.49
1128,1517,North,electronics,2026-02-02,115.31,3,10,807.83
1129,1506,South,Electronics,2026-02-03,117.07,4,0,267.53
1130,1200,SOUTH,Office Supplies,2026-02-04,98.94,10,5,479.48
1131,1089,East,Office Supplies,2026-02-05,,14,,164.15
1132,1978,SOUTH, Furn. ,2026-02-06,90.89,5,5,749.66
1133,1731,South,Electronics,2026-02-07,102.95,6,0,330.19
1134,1159, north ,Office Supplies,2026-02-08,,10,0,314.97
1135,1901,SOUTH,Electronics,2026-02-09,99.28,12,10,508.83
1136,1531,SOUTH,electronics,2026-02-10,113.89,8,0,832.75
1137,1838,South,electronics,2026-02-11,101.21,3,0,925.34
1138,1856,,Office Supplies,2026-02-12,103.32,4,0,114.87
1139,1939,West,Office Supplies,2026-02-13,,10,5,120.11
1140,1220, north ,Office Supplies,2026-02-14,171.89,8,15,261.86
1141,1185,SOUTH, Furn. ,2026-02-15,120.31,1,10,752.17
1142,1292,South,Office Supplies,2026-02-16,143.31,8,15,458.19
1143,1130,,Office Supplies,2026-02-17,130.06,9,,330.81
1144,1697,SOUTH,Electronics,2026-02-18,99.47,2,15,738.9
1145,1572,North,Furniture,2026-02-19,106.63,13,15,820.6
1146,1594,SOUTH,Furniture,2026-02-20,149.97,12,0,674.91
1147,1137,,Electronics,2026-02-21,66.57,4,10,483.66
1148,1137, north ,Office Supplies,2026-02-22,75.05,12,,710.04
1149,1631,, Furn. ,2026-02-23,130.62,7,10,-100.59
1150,1995,East,Electronics,2026-02-24,91.58,3,10,283.62
1151,1795,East,Office Supplies,2026-02-25,62.84,11,0,213.47
1152,1466, north ,Furniture,2026-02-26,84.48,9,10,343.4
1153,1651,East,Electronics,2026-02-27,97.91,9,15,412.77
1154,1884,SOUTH, Furn. ,2026-02-28,193.4,6,5,223.34
1155,1015,, Furn. ,2026-03-01,178.33,5,0,500.52
1156,1093,,Furniture,2026-03-02,161.35,2,5,628.08
1157,1666, north , Furn. ,2026-03-03,141.9,5,0,629.19
1158,1129,North,Electronics,2026-03-04,56.49,10,15,638.06
1159,1237,,electronics,2026-03-05,142.96,8,5,349.63
1160,1996,North, Furn. ,2026-03-06,74.81,4,5,356.94
1161,1468,East,Electronics,2026-03-07,161.75,7,10,574.73
1162,1726,South, Furn. ,2026-03-08,181.96,1,5,192.92
1163,1696,North,electronics,2026-03-09,110.31,2,15,151.49
1164,1474,East,Furniture,2026-03-10,113.97,12,10,610.52
1165,1851,South,electronics,2026-03-11,206.8,9,10,521.1
1166,1425,SOUTH,electronics,2026-03-12,91.12,6,10,723.29
1167,1180,West,Office Supplies,2026-03-13,169.96,3,15,795.25
1168,1681,South,electronics,2026-03-14,,8,10,329.27
1169,1283,East,Electronics,2026-03-15,99.39,14,0,331.23
1170,1713,South,electronics,2026-03-16,121.85,3,10,89.68
1171,1886, north ,electronics,2026-03-17,,11,0,510.49
1172,1831,,Furniture,2026-03-18,134.28,3,0,826.27
1173,1192,,Furniture,2026-03-19,109.57,1,,421.98
1174,1143,South,Electronics,2026-03-20,115.43,7,10,615.91
1175,1766, north ,Electronics,2026-03-21,116.24,1,0,403.67
1176,1871,West,Electronics,2026-03-22,191.37,3,5,474.77
1177,1735,SOUTH,Electronics,2026-03-23,143.72,4,15,484.7
1178,1817,SOUTH, Furn. ,2026-03-24,179.47,6,10,385.56
1179,1501,SOUTH,Electronics,2026-03-25,126.09,4,15,490.78
1180,1319,,Furniture,2026-03-26,81.31,11,10,388.72
1181,1799,North,electronics,2026-03-27,135.27,8,5,171.25
1182,1031,SOUTH, Furn. ,2026-03-28,114.28,3,15,821.97
1183,1611,,Furniture,2026-03-29,157.09,13,5,249.99
1184,1796,South, Furn. ,2026-03-30,105.05,5,5,643.01
1185,1305,SOUTH,Electronics,2026-03-31,108.63,1,10,81.0
1186,1888,East,Electronics,2026-04-01,172.77,9,0,240.7
1187,1224, north ,electronics,2026-04-02,145.34,3,10,528.66
1188,1000,West,Electronics,2026-04-03,138.97,7,5,237.6
1189,1306,North, Furn. ,2026-04-04,,9,5,629.87
1190,1041,West,Electronics,2026-04-05,122.74,10,5,741.81
1191,1080,South,Electronics,2026-04-06,24.5,10,,1063.55
1192,1723,East,Electronics,2026-04-07,178.84,10,10,414.88
1193,1403, north ,Electronics,2026-04-08,112.05,14,0,337.5
1194,1406,,Electronics,2026-04-09,155.21,7,10,483.36
1195,1985, north ,Furniture,2026-04-10,,5,5,530.89
1196,1975,North, Furn. ,2026-04-11,164.97,14,0,650.59
1197,1193,North,Office Supplies,2026-04-12,,13,0,608.83
1198,1581,South,Office Supplies,2026-04-13,125.41,4,15,501.93
1199,1972,West,electronics,2026-04-14,157.8,10,15,39.05
1200,1562,East,electronics,2026-04-15,145.29,10,15,573.22
1,1500,North,Electronics,2023-01-02,120.0,5,10,520.0
2,1500,North,Electronics,2023-01-03,120.0,5,10,520.0
3,1500,North,Electronics,2023-01-04,120.0,5,10,520.0
4,1500,North,Electronics,2023-01-05,120.0,5,10,520.0
5,1500,North,Electronics,2023-01-06,120.0,5,10,520.0
6,1500,North,Electronics,2023-01-07,120.0,5,10,520.0
7,1500,North,Electronics,2023-01-08,120.0,5,10,520.0
8,1500,North,Electronics,2023-01-09,120.0,5,10,520.0
9,1500,North,Electronics,2023-01-10,120.0,5,10,520.0
10,1500,North,Electronics,2023-01-11,120.0,5,10,520.0
11,1500,North,Electronics,2023-01-12,120.0,5,10,520.0
12,1500,North,Electronics,2023-01-13,120.0,5,10,520.0
13,1500,North,Electronics,2023-01-14,120.0,5,10,520.0
14,1500,North,Electronics,2023-01-15,120.0,5,10,520.0
15,1500,North,Electronics,2023-01-16,120.0,5,10,520.0
16,1500,North,Electronics,2023-01-17,120.0,5,10,520.0
17,1500,North,Electronics,2023-01-18,120.0,5,10,520.0
18,1500,North,Electronics,2023-01-19,120.0,5,10,520.0
19,1500,North,Electronics,2023-01-20,120.0,5,10,520.0
20,1500,North,Electronics,2023-01-21,120.0,5,10,520.0
21,1500,North,Electronics,2023-01-22,120.0,5,10,520.0
22,1500,North,Electronics,2023-01-23,120.0,5,10,520.0
23,1500,North,Electronics,2023-01-24,120.0,5,10,520.0
24,1500,North,Electronics,2023-01-25,120.0,5,10,520.0
25,1500,North,Electronics,2023-01-26,120.0,5,10,520.0
